country,date,iso_code,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_hundred,sputnikv_total_vaccinations,sinovac_total_vaccinations,sinopharm_total_vaccinations,pfizer_total_vaccinations,astrazeneca_total_vaccinations,novavax_total_vaccinations,moderna_total_vaccinations,johnson&johnson_total_vaccinations,covaxin_total_vaccinations,cansino_total_vaccinations
United States,2021-04-08,USA,23.58,37.37,59.91,0.0,0.0,0.0,90256586.0,0.0,0.0,79551820.0,4917225.0,0.0,0.0
United States,2021-04-09,USA,24.31,38.1,61.22,0.0,0.0,0.0,92355733.0,0.0,0.0,80944104.0,5382365.0,0.0,0.0
United States,2021-04-10,USA,24.81,38.62,62.09,0.0,0.0,0.0,94715143.0,0.0,0.0,82622178.0,5972101.0,0.0,0.0
United States,2021-04-11,USA,25.05,38.87,62.51,0.0,0.0,0.0,96586783.0,0.0,0.0,83847244.0,6453740.0,0.0,0.0
United States,2021-04-12,USA,25.57,39.37,63.42,0.0,0.0,0.0,97978125.0,0.0,0.0,84694388.0,6859877.0,0.0,0.0
United States,2021-04-13,USA,26.09,39.89,64.46,0.0,0.0,0.0,99453295.0,0.0,0.0,85435687.0,7233726.0,0.0,0.0
United States,2021-04-14,USA,26.67,40.41,65.57,0.0,0.0,0.0,100891617.0,0.0,0.0,86221076.0,7517671.0,0.0,0.0
United States,2021-04-15,USA,27.26,40.94,66.7,0.0,0.0,0.0,102877491.0,0.0,0.0,87539652.0,7736781.0,0.0,0.0
United States,2021-04-16,USA,27.84,41.43,67.78,0.0,0.0,0.0,105070417.0,0.0,0.0,89199649.0,7848027.0,0.0,0.0
United States,2021-04-17,USA,28.19,41.78,68.49,0.0,0.0,0.0,107083884.0,0.0,0.0,90718986.0,7902746.0,0.0,0.0
United States,2021-04-18,USA,28.37,41.94,68.83,0.0,0.0,0.0,109122092.0,0.0,0.0,92181455.0,7935549.0,0.0,0.0
United States,2021-04-19,USA,28.81,42.27,69.61,0.0,0.0,0.0,110461905.0,0.0,0.0,93002433.0,7949021.0,0.0,0.0
United States,2021-04-20,USA,29.36,42.67,70.58,0.0,0.0,0.0,111585824.0,0.0,0.0,93672874.0,7961251.0,0.0,0.0
United States,2021-04-21,USA,29.98,43.09,71.62,0.0,0.0,0.0,113104771.0,0.0,0.0,94684047.0,7993255.0,0.0,0.0
United States,2021-04-22,USA,30.6,43.51,72.67,0.0,0.0,0.0,114844028.0,0.0,0.0,95913701.0,8018365.0,0.0,0.0
United States,2021-04-23,USA,31.17,43.92,73.66,0.0,0.0,0.0,116754631.0,0.0,0.0,97353734.0,8040727.0,0.0,0.0
United States,2021-04-24,USA,31.53,44.22,74.32,0.0,0.0,0.0,118628496.0,0.0,0.0,98778973.0,8058239.0,0.0,0.0
United States,2021-04-25,USA,31.68,44.37,74.62,0.0,0.0,0.0,120373717.0,0.0,0.0,100031926.0,8079863.0,0.0,0.0
United States,2021-04-26,USA,32.11,44.65,75.34,0.0,0.0,0.0,121674501.0,0.0,0.0,100830533.0,8087269.0,0.0,0.0
United States,2021-04-27,USA,32.65,44.98,76.21,0.0,0.0,0.0,122669679.0,0.0,0.0,101463903.0,8097650.0,0.0,0.0
United States,2021-04-28,USA,33.24,45.32,77.14,0.0,0.0,0.0,123980028.0,0.0,0.0,102356935.0,8124392.0,0.0,0.0
United States,2021-04-29,USA,33.84,45.66,78.05,0.0,0.0,0.0,125540172.0,0.0,0.0,103474188.0,8166410.0,0.0,0.0
United States,2021-04-30,USA,34.39,45.99,78.93,0.0,0.0,0.0,127133399.0,0.0,0.0,104613893.0,8231139.0,0.0,0.0
United States,2021-05-01,USA,34.75,46.2,79.48,0.0,0.0,0.0,129013657.0,0.0,0.0,105947940.0,8318546.0,0.0,0.0
United States,2021-05-02,USA,34.92,46.3,79.74,0.0,0.0,0.0,130252779.0,0.0,0.0,106780082.0,8374395.0,0.0,0.0
United States,2021-05-03,USA,35.34,46.49,80.34,0.0,0.0,0.0,131030537.0,0.0,0.0,107155797.0,8409505.0,0.0,0.0
United States,2021-05-04,USA,35.87,46.73,81.09,0.0,0.0,0.0,131657484.0,0.0,0.0,107477821.0,8449067.0,0.0,0.0
United States,2021-05-05,USA,36.42,46.98,81.85,0.0,0.0,0.0,132721153.0,0.0,0.0,108142826.0,8516437.0,0.0,0.0
United States,2021-05-06,USA,36.97,47.21,82.61,0.0,0.0,0.0,134116885.0,0.0,0.0,109041458.0,8627243.0,0.0,0.0
United States,2021-05-07,USA,37.5,47.45,83.36,0.0,0.0,0.0,135725061.0,0.0,0.0,110124671.0,8739657.0,0.0,0.0
United States,2021-05-08,USA,37.83,47.6,83.83,0.0,0.0,0.0,137216849.0,0.0,0.0,111094349.0,8844369.0,0.0,0.0
United States,2021-05-09,USA,37.96,47.66,84.01,0.0,0.0,0.0,138657097.0,0.0,0.0,111933191.0,8933802.0,0.0,0.0
United States,2021-05-10,USA,38.32,47.81,84.49,0.0,0.0,0.0,139838655.0,0.0,0.0,112529278.0,9038423.0,0.0,0.0
United States,2021-05-11,USA,38.75,48.01,85.11,0.0,0.0,0.0,140760689.0,0.0,0.0,112990115.0,9188411.0,0.0,0.0
United States,2021-05-12,USA,39.19,48.2,85.71,0.0,0.0,0.0,141636737.0,0.0,0.0,113582961.0,9266062.0,0.0,0.0
United States,2021-05-13,USA,39.61,48.48,86.4,0.0,0.0,0.0,142692755.0,0.0,0.0,114354242.0,9352742.0,0.0,0.0
United States,2021-05-14,USA,40.04,48.81,87.14,0.0,0.0,0.0,143680891.0,0.0,0.0,115127784.0,9431604.0,0.0,0.0
United States,2021-05-15,USA,40.34,49.08,87.69,0.0,0.0,0.0,145007116.0,0.0,0.0,116066454.0,9558399.0,0.0,0.0
United States,2021-05-16,USA,40.49,49.22,87.97,0.0,0.0,0.0,146288690.0,0.0,0.0,116798390.0,9637126.0,0.0,0.0
United States,2021-05-17,USA,40.79,49.49,88.52,0.0,0.0,0.0,147265442.0,0.0,0.0,117247242.0,9697720.0,0.0,0.0
United States,2021-05-18,USA,41.14,49.79,89.14,0.0,0.0,0.0,147961277.0,0.0,0.0,117620781.0,9751200.0,0.0,0.0
United States,2021-05-19,USA,41.5,50.08,89.77,0.0,0.0,0.0,149068615.0,0.0,0.0,118181211.0,9836616.0,0.0,0.0
United States,2021-05-20,USA,41.85,50.36,90.38,0.0,0.0,0.0,150342238.0,0.0,0.0,118904886.0,9944636.0,0.0,0.0
United States,2021-05-21,USA,42.22,50.64,91.0,0.0,0.0,0.0,151668003.0,0.0,0.0,119668669.0,10051548.0,0.0,0.0
United States,2021-05-22,USA,42.45,50.86,91.43,0.0,0.0,0.0,153075845.0,0.0,0.0,120493252.0,10163242.0,0.0,0.0
United States,2021-05-23,USA,42.55,50.96,91.63,0.0,0.0,0.0,154119424.0,0.0,0.0,121125577.0,10265423.0,0.0,0.0
United States,2021-05-24,USA,42.78,51.16,92.03,0.0,0.0,0.0,154856445.0,0.0,0.0,121500687.0,10323402.0,0.0,0.0
United States,2021-05-25,USA,43.03,51.36,92.46,0.0,0.0,0.0,155394989.0,0.0,0.0,121801185.0,10381859.0,0.0,0.0
United States,2021-05-26,USA,43.28,51.56,92.89,0.0,0.0,0.0,156197160.0,0.0,0.0,122339269.0,10463078.0,0.0,0.0
United States,2021-05-27,USA,43.52,51.74,93.29,0.0,0.0,0.0,157023465.0,0.0,0.0,122947136.0,10539494.0,0.0,0.0
United States,2021-05-28,USA,43.76,51.92,93.69,0.0,0.0,0.0,157783315.0,0.0,0.0,123479196.0,10621136.0,0.0,0.0
United States,2021-05-29,USA,43.89,52.04,93.92,0.0,0.0,0.0,158708623.0,0.0,0.0,124067556.0,10710816.0,0.0,0.0
United States,2021-05-30,USA,43.95,52.1,94.04,0.0,0.0,0.0,159412031.0,0.0,0.0,124520914.0,10776617.0,0.0,0.0
United States,2021-06-01,USA,44.22,52.28,94.48,0.0,0.0,0.0,160309262.0,0.0,0.0,125016707.0,10858664.0,0.0,0.0
United States,2021-06-02,USA,44.43,52.43,94.82,0.0,0.0,0.0,160601395.0,0.0,0.0,125201557.0,10889478.0,0.0,0.0
United States,2021-06-03,USA,44.68,52.57,95.19,0.0,0.0,0.0,161050513.0,0.0,0.0,125508313.0,10939901.0,0.0,0.0
United States,2021-06-04,USA,44.97,52.72,95.61,0.0,0.0,0.0,161890897.0,0.0,0.0,125990795.0,11014773.0,0.0,0.0
United States,2021-06-05,USA,45.19,52.83,95.94,0.0,0.0,0.0,162606119.0,0.0,0.0,126359399.0,11077735.0,0.0,0.0
United States,2021-06-06,USA,45.3,52.88,96.09,0.0,0.0,0.0,163512789.0,0.0,0.0,126756059.0,11143068.0,0.0,0.0
United States,2021-06-07,USA,45.53,52.99,96.41,0.0,0.0,0.0,164371746.0,0.0,0.0,127058512.0,11194685.0,0.0,0.0
United States,2021-06-08,USA,45.77,53.11,96.77,0.0,0.0,0.0,165140239.0,0.0,0.0,127310797.0,11245388.0,0.0,0.0
United States,2021-06-09,USA,46.02,53.23,97.12,0.0,0.0,0.0,165715523.0,0.0,0.0,127513151.0,11296014.0,0.0,0.0
United States,2021-06-10,USA,46.26,53.35,97.47,0.0,0.0,0.0,166351326.0,0.0,0.0,127759347.0,11346781.0,0.0,0.0
United States,2021-06-11,USA,46.52,53.48,97.84,0.0,0.0,0.0,166905188.0,0.0,0.0,127990366.0,11383522.0,0.0,0.0
United States,2021-06-12,USA,46.71,53.57,98.11,0.0,0.0,0.0,167978845.0,0.0,0.0,128444425.0,11457011.0,0.0,0.0
United States,2021-06-13,USA,46.8,53.6,98.23,0.0,0.0,0.0,168784549.0,0.0,0.0,128785935.0,11517956.0,0.0,0.0
United States,2021-06-14,USA,46.99,53.7,98.5,0.0,0.0,0.0,169612045.0,0.0,0.0,129191765.0,11606202.0,0.0,0.0
United States,2021-06-15,USA,47.19,53.81,98.79,0.0,0.0,0.0,170482950.0,0.0,0.0,129501089.0,11666437.0,0.0,0.0
United States,2021-06-16,USA,47.38,53.92,99.08,0.0,0.0,0.0,171175575.0,0.0,0.0,129788011.0,11714877.0,0.0,0.0
United States,2021-06-17,USA,47.56,54.02,99.35,0.0,0.0,0.0,172556760.0,0.0,0.0,130359975.0,11812739.0,0.0,0.0
United States,2021-06-18,USA,47.74,54.14,99.62,0.0,0.0,0.0,173280164.0,0.0,0.0,130656013.0,11871036.0,0.0,0.0
United States,2021-06-19,USA,47.85,54.2,99.8,0.0,0.0,0.0,173968342.0,0.0,0.0,130974892.0,11931392.0,0.0,0.0
United States,2021-06-20,USA,47.9,54.24,99.88,0.0,0.0,0.0,174521867.0,0.0,0.0,131213452.0,11986595.0,0.0,0.0
United States,2021-06-21,USA,47.99,54.33,100.05,0.0,0.0,0.0,174943983.0,0.0,0.0,131372107.0,12015721.0,0.0,0.0
United States,2021-06-22,USA,48.13,54.43,100.28,0.0,0.0,0.0,175373929.0,0.0,0.0,131557233.0,12047571.0,0.0,0.0
United States,2021-06-23,USA,48.26,54.53,100.5,0.0,0.0,0.0,175773690.0,0.0,0.0,131761409.0,12090161.0,0.0,0.0
United States,2021-06-24,USA,48.39,54.62,100.71,0.0,0.0,0.0,176285416.0,0.0,0.0,132013506.0,12139564.0,0.0,0.0
United States,2021-06-25,USA,48.52,54.73,100.94,0.0,0.0,0.0,176721071.0,0.0,0.0,132058604.0,12169305.0,0.0,0.0
United States,2021-06-26,USA,48.61,54.8,101.09,0.0,0.0,0.0,177321630.0,0.0,0.0,132335894.0,12213560.0,0.0,0.0
United States,2021-06-27,USA,48.66,54.84,101.17,0.0,0.0,0.0,178171003.0,0.0,0.0,132647393.0,12256008.0,0.0,0.0
United States,2021-06-28,USA,48.75,54.92,101.34,0.0,0.0,0.0,178965469.0,0.0,0.0,132904311.0,12291007.0,0.0,0.0
United States,2021-06-29,USA,48.86,55.01,101.53,0.0,0.0,0.0,179486976.0,0.0,0.0,133089082.0,12322817.0,0.0,0.0
United States,2021-06-30,USA,48.96,55.1,101.72,0.0,0.0,0.0,180344997.0,0.0,0.0,133514868.0,12405746.0,0.0,0.0
United States,2021-07-01,USA,49.06,55.19,101.9,0.0,0.0,0.0,181347436.0,0.0,0.0,134076668.0,12470439.0,0.0,0.0
United States,2021-07-02,USA,49.17,55.28,102.08,0.0,0.0,0.0,181776100.0,0.0,0.0,134263339.0,12510528.0,0.0,0.0
United States,2021-07-03,USA,49.22,55.34,102.19,0.0,0.0,0.0,182499540.0,0.0,0.0,134627563.0,12581723.0,0.0,0.0
United States,2021-07-04,USA,49.23,55.35,102.21,0.0,0.0,0.0,182920075.0,0.0,0.0,134803711.0,12617454.0,0.0,0.0
United States,2021-07-06,USA,49.4,55.49,102.5,0.0,0.0,0.0,183331181.0,0.0,0.0,134973241.0,12646604.0,0.0,0.0
United States,2021-07-07,USA,49.49,55.57,102.67,0.0,0.0,0.0,183611750.0,0.0,0.0,135107053.0,12668885.0,0.0,0.0
United States,2021-07-08,USA,49.59,55.66,102.85,0.0,0.0,0.0,184073920.0,0.0,0.0,135297225.0,12708959.0,0.0,0.0
United States,2021-07-09,USA,49.69,55.76,103.04,0.0,0.0,0.0,184469317.0,0.0,0.0,135477905.0,12751618.0,0.0,0.0
United States,2021-07-10,USA,49.75,55.82,103.16,0.0,0.0,0.0,184861169.0,0.0,0.0,135643064.0,12791315.0,0.0,0.0
United States,2021-07-11,USA,49.78,55.86,103.22,0.0,0.0,0.0,185249718.0,0.0,0.0,135804688.0,12825967.0,0.0,0.0
United States,2021-07-12,USA,49.87,55.94,103.38,0.0,0.0,0.0,185562235.0,0.0,0.0,135916829.0,12850062.0,0.0,0.0
United States,2021-07-13,USA,49.95,56.03,103.54,0.0,0.0,0.0,185798639.0,0.0,0.0,136001959.0,12869516.0,0.0,0.0
United States,2021-07-14,USA,50.03,56.11,103.7,0.0,0.0,0.0,186127467.0,0.0,0.0,136180712.0,12905099.0,0.0,0.0
United States,2021-07-15,USA,50.11,56.2,103.86,0.0,0.0,0.0,186509204.0,0.0,0.0,136332425.0,12936594.0,0.0,0.0
United States,2021-07-16,USA,50.2,56.31,104.05,0.0,0.0,0.0,186875936.0,0.0,0.0,136483277.0,12966602.0,0.0,0.0
United States,2021-07-17,USA,50.26,56.37,104.17,0.0,0.0,0.0,187306773.0,0.0,0.0,136648062.0,13003099.0,0.0,0.0
United States,2021-07-18,USA,50.29,56.41,104.24,0.0,0.0,0.0,187652680.0,0.0,0.0,136777777.0,13026794.0,0.0,0.0
United States,2021-07-19,USA,50.37,56.52,104.41,0.0,0.0,0.0,188001345.0,0.0,0.0,136915879.0,13046033.0,0.0,0.0
United States,2021-07-20,USA,50.44,56.63,104.59,0.0,0.0,0.0,188194066.0,0.0,0.0,136952878.0,13060192.0,0.0,0.0
United States,2021-07-21,USA,50.52,56.75,104.78,0.0,0.0,0.0,188601917.0,0.0,0.0,137121107.0,13092976.0,0.0,0.0
United States,2021-07-22,USA,50.6,56.87,104.98,0.0,0.0,0.0,189056672.0,0.0,0.0,137291239.0,13126443.0,0.0,0.0
United States,2021-07-23,USA,50.69,57.02,105.2,0.0,0.0,0.0,189462460.0,0.0,0.0,137451139.0,13158442.0,0.0,0.0
United States,2021-07-24,USA,50.74,57.11,105.34,0.0,0.0,0.0,189943803.0,0.0,0.0,137610667.0,13191298.0,0.0,0.0
United States,2021-07-25,USA,50.76,57.17,105.42,0.0,0.0,0.0,190468171.0,0.0,0.0,137826515.0,13228307.0,0.0,0.0
United States,2021-07-26,USA,50.83,57.31,105.61,0.0,0.0,0.0,190744361.0,0.0,0.0,137928681.0,13242865.0,0.0,0.0
United States,2021-07-27,USA,50.9,57.45,105.83,0.0,0.0,0.0,191021446.0,0.0,0.0,138031642.0,13257878.0,0.0,0.0
United States,2021-07-28,USA,50.98,57.6,106.04,0.0,0.0,0.0,191510953.0,0.0,0.0,138257663.0,13293282.0,0.0,0.0
United States,2021-07-29,USA,51.06,57.75,106.26,0.0,0.0,0.0,191983572.0,0.0,0.0,138456874.0,13329001.0,0.0,0.0
United States,2021-07-30,USA,51.14,57.92,106.51,0.0,0.0,0.0,192560134.0,0.0,0.0,138692320.0,13371560.0,0.0,0.0
United States,2021-07-31,USA,51.2,58.03,106.67,0.0,0.0,0.0,193041050.0,0.0,0.0,138883719.0,13408923.0,0.0,0.0
United States,2021-08-01,USA,51.23,58.09,106.76,0.0,0.0,0.0,193596180.0,0.0,0.0,139105757.0,13446195.0,0.0,0.0
United States,2021-08-02,USA,51.3,58.25,106.98,0.0,0.0,0.0,193925677.0,0.0,0.0,139225808.0,13464026.0,0.0,0.0
United States,2021-08-03,USA,51.37,58.41,107.21,0.0,0.0,0.0,194252771.0,0.0,0.0,139335403.0,13479802.0,0.0,0.0
United States,2021-08-04,USA,51.45,58.57,107.44,0.0,0.0,0.0,194761251.0,0.0,0.0,139513845.0,13515943.0,0.0,0.0
United States,2021-08-05,USA,51.53,58.74,107.68,0.0,0.0,0.0,195351697.0,0.0,0.0,139742533.0,13557377.0,0.0,0.0
United States,2021-08-06,USA,51.63,58.93,107.96,0.0,0.0,0.0,195903754.0,0.0,0.0,139969467.0,13596515.0,0.0,0.0
United States,2021-08-07,USA,51.68,59.05,108.12,0.0,0.0,0.0,196477868.0,0.0,0.0,140189704.0,13639573.0,0.0,0.0
United States,2021-08-08,USA,51.72,59.12,108.23,0.0,0.0,0.0,197016306.0,0.0,0.0,140388709.0,13674107.0,0.0,0.0
United States,2021-08-09,USA,51.8,59.27,108.47,0.0,0.0,0.0,197399471.0,0.0,0.0,140520517.0,13691100.0,0.0,0.0
United States,2021-08-10,USA,51.89,59.43,108.71,0.0,0.0,0.0,197837608.0,0.0,0.0,140678574.0,13711856.0,0.0,0.0
United States,2021-08-11,USA,51.98,59.58,108.94,0.0,0.0,0.0,198288731.0,0.0,0.0,140845833.0,13746323.0,0.0,0.0
United States,2021-08-12,USA,52.08,59.74,109.18,0.0,0.0,0.0,198736053.0,0.0,0.0,141011089.0,13784136.0,0.0,0.0
United States,2021-08-13,USA,52.19,59.91,109.46,0.0,0.0,0.0,199392855.0,0.0,0.0,141231218.0,13823462.0,0.0,0.0
United States,2021-08-14,USA,52.27,60.02,109.65,0.0,0.0,0.0,200086401.0,0.0,0.0,141484707.0,13865764.0,0.0,0.0
United States,2021-08-15,USA,52.32,60.09,109.77,0.0,0.0,0.0,200551649.0,0.0,0.0,141656626.0,13892386.0,0.0,0.0
United States,2021-08-16,USA,52.42,60.23,110.04,0.0,0.0,0.0,201153708.0,0.0,0.0,141882801.0,13921901.0,0.0,0.0
United States,2021-08-17,USA,52.53,60.37,110.31,0.0,0.0,0.0,201577973.0,0.0,0.0,142042199.0,13940856.0,0.0,0.0
United States,2021-08-18,USA,52.65,60.52,110.6,0.0,0.0,0.0,202051500.0,0.0,0.0,142239152.0,13973354.0,0.0,0.0
United States,2021-08-19,USA,52.76,60.67,110.88,0.0,0.0,0.0,202736783.0,0.0,0.0,142536887.0,14011758.0,0.0,0.0
United States,2021-08-20,USA,52.9,60.83,111.22,0.0,0.0,0.0,203416431.0,0.0,0.0,142827859.0,14050126.0,0.0,0.0
United States,2021-08-21,USA,52.99,60.92,111.42,0.0,0.0,0.0,204095863.0,0.0,0.0,143147929.0,14099089.0,0.0,0.0
United States,2021-08-22,USA,53.05,60.98,111.54,0.0,0.0,0.0,204750908.0,0.0,0.0,143433946.0,14130274.0,0.0,0.0
United States,2021-08-23,USA,53.17,61.11,111.81,0.0,0.0,0.0,205176686.0,0.0,0.0,143604049.0,14144305.0,0.0,0.0
United States,2021-08-24,USA,53.3,61.25,112.1,0.0,0.0,0.0,205626564.0,0.0,0.0,143785747.0,14160458.0,0.0,0.0
United States,2021-08-25,USA,53.42,61.39,112.39,0.0,0.0,0.0,206265542.0,0.0,0.0,144036513.0,14195895.0,0.0,0.0
United States,2021-08-26,USA,53.55,61.54,112.69,0.0,0.0,0.0,206901538.0,0.0,0.0,144290127.0,14230266.0,0.0,0.0
United States,2021-08-27,USA,53.72,61.7,113.04,0.0,0.0,0.0,207646621.0,0.0,0.0,144578104.0,14265931.0,0.0,0.0
United States,2021-08-28,USA,53.82,61.8,113.26,0.0,0.0,0.0,208396423.0,0.0,0.0,144863997.0,14301768.0,0.0,0.0
United States,2021-08-29,USA,53.88,61.85,113.38,0.0,0.0,0.0,209073174.0,0.0,0.0,145108915.0,14330970.0,0.0,0.0
United States,2021-08-30,USA,54.01,61.98,113.66,0.0,0.0,0.0,209579682.0,0.0,0.0,145280750.0,14345660.0,0.0,0.0
United States,2021-08-31,USA,54.14,62.11,113.94,0.0,0.0,0.0,210054512.0,0.0,0.0,145447491.0,14358641.0,0.0,0.0
United States,2021-09-01,USA,54.26,62.23,114.22,0.0,0.0,0.0,210798052.0,0.0,0.0,145736021.0,14392613.0,0.0,0.0
United States,2021-09-02,USA,54.38,62.36,114.49,0.0,0.0,0.0,211373074.0,0.0,0.0,145967563.0,14420976.0,0.0,0.0
United States,2021-09-03,USA,54.53,62.49,114.81,0.0,0.0,0.0,212319148.0,0.0,0.0,146379359.0,14460971.0,0.0,0.0
United States,2021-09-04,USA,54.61,62.57,114.98,0.0,0.0,0.0,212979842.0,0.0,0.0,146657321.0,14492832.0,0.0,0.0
United States,2021-09-07,USA,54.83,62.75,115.41,0.0,0.0,0.0,214049719.0,0.0,0.0,147054366.0,14531824.0,0.0,0.0
United States,2021-09-08,USA,54.95,62.86,115.67,0.0,0.0,0.0,214716553.0,0.0,0.0,147324654.0,14553296.0,0.0,0.0
United States,2021-09-09,USA,55.07,62.97,115.92,0.0,0.0,0.0,215153880.0,0.0,0.0,147523191.0,14582801.0,0.0,0.0
United States,2021-09-10,USA,55.22,63.11,116.23,0.0,0.0,0.0,215801105.0,0.0,0.0,147791051.0,14613451.0,0.0,0.0
United States,2021-09-11,USA,55.31,63.19,116.41,0.0,0.0,0.0,216417387.0,0.0,0.0,148045563.0,14643267.0,0.0,0.0
United States,2021-09-12,USA,55.37,63.23,116.52,0.0,0.0,0.0,216951668.0,0.0,0.0,148255720.0,14667381.0,0.0,0.0
United States,2021-09-13,USA,55.48,63.34,116.75,0.0,0.0,0.0,217363615.0,0.0,0.0,148418837.0,14681798.0,0.0,0.0
United States,2021-09-14,USA,55.6,63.43,116.98,0.0,0.0,0.0,217796918.0,0.0,0.0,148591187.0,14696874.0,0.0,0.0
United States,2021-09-15,USA,55.71,63.53,117.21,0.0,0.0,0.0,218353396.0,0.0,0.0,148847705.0,14723114.0,0.0,0.0
United States,2021-09-16,USA,55.83,63.62,117.43,0.0,0.0,0.0,218872070.0,0.0,0.0,149044965.0,14750931.0,0.0,0.0
United States,2021-09-17,USA,55.98,63.73,117.71,0.0,0.0,0.0,219521437.0,0.0,0.0,149319792.0,14781084.0,0.0,0.0
United States,2021-09-18,USA,56.06,63.79,117.86,0.0,0.0,0.0,220137971.0,0.0,0.0,149586411.0,14812351.0,0.0,0.0
United States,2021-09-19,USA,56.11,63.82,117.95,0.0,0.0,0.0,220600691.0,0.0,0.0,149772779.0,14837004.0,0.0,0.0
United States,2021-09-20,USA,56.21,63.91,118.16,0.0,0.0,0.0,221070020.0,0.0,0.0,149941346.0,14850165.0,0.0,0.0
United States,2021-09-21,USA,56.32,63.98,118.36,0.0,0.0,0.0,221445415.0,0.0,0.0,150094768.0,14863714.0,0.0,0.0
United States,2021-09-22,USA,56.42,64.06,118.56,0.0,0.0,0.0,221929245.0,0.0,0.0,150295981.0,14889245.0,0.0,0.0
United States,2021-09-23,USA,56.52,64.14,118.77,0.0,0.0,0.0,222148207.0,0.0,0.0,150415654.0,14876579.0,0.0,0.0
United States,2021-09-24,USA,56.64,64.23,119.06,0.0,0.0,0.0,222663971.0,0.0,0.0,150619059.0,14900349.0,0.0,0.0
United States,2021-09-25,USA,56.71,64.3,119.26,0.0,0.0,0.0,223228392.0,0.0,0.0,150832560.0,14925576.0,0.0,0.0
United States,2021-09-26,USA,56.76,64.33,119.38,0.0,0.0,0.0,223782867.0,0.0,0.0,151000534.0,14942698.0,0.0,0.0
United States,2021-09-27,USA,56.82,64.42,119.69,0.0,0.0,0.0,224223342.0,0.0,0.0,151102564.0,14950507.0,0.0,0.0
United States,2021-09-28,USA,56.91,64.51,120.03,0.0,0.0,0.0,224659347.0,0.0,0.0,151150063.0,14954307.0,0.0,0.0
United States,2021-09-29,USA,57.01,64.6,120.37,0.0,0.0,0.0,225313214.0,0.0,0.0,151310851.0,14977044.0,0.0,0.0
United States,2021-09-30,USA,57.1,64.68,120.72,0.0,0.0,0.0,226033301.0,0.0,0.0,151481614.0,15000326.0,0.0,0.0
United States,2021-10-01,USA,57.22,64.78,121.11,0.0,0.0,0.0,226714560.0,0.0,0.0,151622624.0,15022960.0,0.0,0.0
United States,2021-10-02,USA,57.28,64.83,121.3,0.0,0.0,0.0,227447588.0,0.0,0.0,151796711.0,15047364.0,0.0,0.0
United States,2021-10-03,USA,57.32,64.86,121.41,0.0,0.0,0.0,228504095.0,0.0,0.0,151965988.0,15065673.0,0.0,0.0
United States,2021-10-04,USA,57.4,64.94,121.7,0.0,0.0,0.0,229356695.0,0.0,0.0,152089746.0,15073515.0,0.0,0.0
United States,2021-10-05,USA,57.48,65.01,122.0,0.0,0.0,0.0,230023148.0,0.0,0.0,152207170.0,15087687.0,0.0,0.0
United States,2021-10-06,USA,57.55,65.09,122.31,0.0,0.0,0.0,230795097.0,0.0,0.0,152371218.0,15107206.0,0.0,0.0
United States,2021-10-07,USA,57.63,65.16,122.62,0.0,0.0,0.0,231516893.0,0.0,0.0,152505315.0,15126616.0,0.0,0.0
United States,2021-10-08,USA,57.72,65.25,122.96,0.0,0.0,0.0,232461866.0,0.0,0.0,152657055.0,15145348.0,0.0,0.0
United States,2021-10-09,USA,57.77,65.29,123.12,0.0,0.0,0.0,233393286.0,0.0,0.0,152840025.0,15178784.0,0.0,0.0
United States,2021-10-12,USA,57.94,65.46,123.74,0.0,0.0,0.0,234867451.0,0.0,0.0,153091886.0,15208784.0,0.0,0.0
United States,2021-10-13,USA,58.01,65.53,124.01,0.0,0.0,0.0,235518908.0,0.0,0.0,153216702.0,15225611.0,0.0,0.0
United States,2021-10-14,USA,58.08,65.6,124.29,0.0,0.0,0.0,236409595.0,0.0,0.0,153369108.0,15250730.0,0.0,0.0
United States,2021-10-15,USA,58.16,65.67,124.6,0.0,0.0,0.0,237325727.0,0.0,0.0,153548987.0,15278936.0,0.0,0.0
United States,2021-10-16,USA,58.21,65.72,124.75,0.0,0.0,0.0,238048239.0,0.0,0.0,153681390.0,15298169.0,0.0,0.0
United States,2021-10-17,USA,58.23,65.74,124.83,0.0,0.0,0.0,238736184.0,0.0,0.0,153795531.0,15313732.0,0.0,0.0
United States,2021-10-18,USA,58.3,65.81,125.08,0.0,0.0,0.0,239189084.0,0.0,0.0,153865158.0,15322713.0,0.0,0.0
United States,2021-10-19,USA,58.36,65.87,125.32,0.0,0.0,0.0,239709996.0,0.0,0.0,153970330.0,15336709.0,0.0,0.0
United States,2021-10-20,USA,58.41,65.93,125.57,0.0,0.0,0.0,240324759.0,0.0,0.0,154087303.0,15353873.0,0.0,0.0
United States,2021-10-21,USA,58.47,65.99,125.83,0.0,0.0,0.0,240994970.0,0.0,0.0,154219584.0,15371265.0,0.0,0.0
United States,2021-10-22,USA,58.55,66.08,126.24,0.0,0.0,0.0,241772516.0,0.0,0.0,154369262.0,15393747.0,0.0,0.0
United States,2021-10-23,USA,58.59,66.14,126.49,0.0,0.0,0.0,242485197.0,0.0,0.0,154526345.0,15415408.0,0.0,0.0
United States,2021-10-24,USA,58.61,66.17,126.63,0.0,0.0,0.0,243046759.0,0.0,0.0,154735646.0,15432695.0,0.0,0.0
